date,plan_kwh,adjusted_purchase_kwh,adjustment_up_kwh,adjustment_down_kwh,charge_kwh,discharge_kwh,emergency_kwh,spill_kwh,plan_cost_yuan,adjustment_cost_yuan,emergency_cost_yuan,total_cost_yuan,initial_soc_kwh,terminal_soc_kwh
2025-03-05,78757.72779490359,78789.07845319447,31.350658290885008,0.0,20900.663650971586,16722.35244238411,0.0,8480.295227940334,48397.7205185737,44.91157940539105,0.0,48442.63209797909,5959.4105766203675,6189.616259845777
2025-03-06,73018.86190711183,73516.97156199603,498.10965488420015,0.0,21393.82038892778,17373.02742691406,0.0,3555.5244666489853,44696.45863354029,691.9876348342375,0.0,45388.44626837453,6189.616259845777,6140.690802198496
2025-03-07,34074.15072190463,34074.15072190463,0.0,0.0,15740.482426733377,12499.22297377604,0.0,9910.605735613963,18023.03945135147,0.0,0.0,18023.03945135147,6140.690802198496,6419.099459840713
2025-03-08,32180.29833278398,32214.97815009253,34.6798173085522,0.0,15824.893002308007,12812.876176031124,0.0,10139.821807148983,16804.497213943796,44.95285004238688,0.0,16849.450063986184,6419.099459840713,6424.974077438896
2025-03-09,75395.79156563347,75433.76826731455,37.976701681075724,0.0,21308.389371574507,17503.5640752908,0.0,8295.417921030838,45887.369523719935,54.26139011406142,0.0,45941.630913834,6424.974077438896,6154.119983755062
2025-03-10,73192.65901115938,74250.71791755766,1058.0589063982652,0.0,22045.972226586724,17937.33393840712,0.0,2100.0081793780514,44261.88577071934,1248.6813792893042,0.0,45510.56715000865,6154.119983755062,6065.123945008535
2025-03-11,65244.03977458028,70320.36567700039,5076.325902420109,0.0,21704.849496229202,17266.888288094615,0.0,1943.4856688658047,39912.1765715259,4109.84425673112,0.0,44022.020828257024,6065.123945008535,6414.057060398585
2025-03-12,74670.44568901694,74696.73219227215,26.28650325520789,0.0,20054.267791436465,16587.30544633789,0.0,8794.235163840238,45708.24106456318,50.78946726454993,0.0,45759.03053182773,6414.057060398585,6032.558687871529
2025-03-13,74998.61299396283,75867.45058766736,868.837593704545,0.0,20763.313625837247,16807.200921384552,76.15493531249945,4441.874801860511,45681.9992592083,907.6360879303833,506.80028024859,47096.435627387276,6032.558687871529,6044.873260697772
2025-03-14,31536.478030356226,31909.796663489902,373.31863313367853,0.0,15871.788551272182,12385.647880976563,0.0,12394.23000986095,16259.450041787866,499.3153757938777,0.0,16758.765417581744,6044.873260697772,6567.651977979888
2025-03-15,30976.835758529036,31454.955132235635,478.1193737065971,0.0,15930.504572358372,13317.506674283462,0.0,7917.832084160724,15977.621440153393,639.5676399672817,0.0,16617.189080120675,6567.651977979888,6107.876455009692
2025-03-16,70837.31143636712,71730.97084268114,893.6594063140194,0.0,22216.601262973887,17588.784262591147,462.6205496668865,4214.727458631961,43174.22341931741,688.9018153963418,2392.3359328211463,46255.4611675349,6107.876455009692,6559.723966584924
2025-03-17,66714.27175456763,67224.50052595652,510.22877138888884,0.0,21196.916406044078,17368.292141484377,0.0,5537.744828063486,39797.85745032669,639.0485560461134,0.0,40436.9060063728,6559.723966584924,6338.846352597511
2025-03-18,76066.57257773454,76066.57257773454,0.0,0.0,19005.974835982826,15376.13931559896,0.0,11310.778690684001,46619.81600881271,0.0,0.0,46619.81600881271,6338.846352597511,6359.624465427664
2025-03-19,62394.338278872056,66300.26223026245,3905.9239513903876,0.0,21297.89347242101,17146.32299125868,0.0,2683.2212991001184,38167.222283204115,3301.08341912603,0.0,41468.305702330144,6359.624465427664,6476.258600319159
2025-03-20,70640.0003658247,70994.14791158872,354.147545764015,0.0,21628.447233050083,17803.464246175787,233.03542187530016,5193.238529923052,43131.97048300419,419.1739617700968,1152.3304333758306,44703.47487815012,6476.258600319159,6160.234169868924
2025-03-21,30522.69503187491,30549.253254127518,26.558222252604367,0.0,16114.13791641075,12932.529940646786,0.0,15334.180761696887,15735.444432726816,38.091440856803686,0.0,15773.53587358362,6160.234169868924,6293.480582808838
2025-03-22,31804.149409044097,31804.149409044097,0.0,0.0,15443.994596489838,12106.056148434202,0.0,12585.011227655126,16614.649432621092,0.0,0.0,16614.649432621092,6293.480582808838,6741.9022213894705
2025-03-23,71553.88813373027,71578.57169226326,24.68355853298533,0.0,19419.825015079572,16159.600783103298,0.0,9548.627343620321,43536.3476023294,47.692337619507605,0.0,43584.0399399489,6741.9022213894705,6264.632753735193
2025-03-24,68607.77211597233,69234.61661467892,626.8444987065969,0.0,20652.138579360526,16619.454634344616,0.0,7203.435586329684,41313.80438786532,767.8781779797303,0.0,42081.68256584505,6264.632753735193,6385.49677033232
2025-03-25,75634.42732206998,75636.86261373665,2.43529166666724,0.0,19344.246255245467,15870.859650976561,0.0,11213.351292801086,46125.08784431346,4.545526151251078,0.0,46129.63337046471,6385.49677033232,6161.029898968175
2025-03-26,65850.6241478097,66522.52692756665,671.9027797569427,0.0,20901.37575293927,16766.788043971355,0.0,6795.384351932066,39923.356470656254,790.6953451946645,0.0,40714.051815850915,6161.029898968175,6342.503583312016
2025-03-27,69059.7082149073,69059.7082149073,0.0,0.0,19348.816634554714,15770.75098176215,0.0,6764.653162114739,42013.31673638374,0.0,0.0,42013.31673638374,6342.503583312016,6233.381908008875
