variant,date,issue_datetime,issue_hour,first_target_end,last_target_end,soc_measured_kwh,planned_terminal_kwh,milp_gap,price_mode,radius_scale,nominal_horizon_proxy_cost_yuan,box_worst_horizon_proxy_cost_yuan,q2_pv_history_only,load_history_through_date
4-3,2025-08-16,2025-08-16 18:00:00,18,2025-08-16 18:10:00,2025-08-17 18:00:00,10800.0,6000.0,0.0,forecast,1.0,23744.907568564802,26284.25402323265,False,2025-08-15
4-3,2025-08-17,2025-08-17 00:00:00,0,2025-08-17 00:10:00,2025-08-18 00:00:00,6379.464355364002,6000.0,0.0,forecast,1.0,55379.08234189836,60736.33971675109,False,2025-08-16
4-3,2025-08-17,2025-08-17 06:00:00,6,2025-08-17 06:10:00,2025-08-18 06:00:00,10023.10324074074,6000.0,0.0,forecast,1.0,53548.2652560153,58785.54262809022,False,2025-08-16
4-3,2025-08-17,2025-08-17 12:00:00,12,2025-08-17 12:10:00,2025-08-18 12:00:00,10709.866532172357,6000.0,4.174507374076911e-16,forecast,1.0,54086.728169150505,59069.40773072236,False,2025-08-16
4-3,2025-08-17,2025-08-17 18:00:00,18,2025-08-17 18:10:00,2025-08-18 18:00:00,10800.0,6000.0,6.609821082128232e-16,forecast,1.0,54763.55561153182,60462.34593367357,False,2025-08-16
4-3,2025-08-18,2025-08-18 00:00:00,0,2025-08-18 00:10:00,2025-08-19 00:00:00,6708.583774576101,6000.0,0.0,forecast,1.0,53977.98542807151,58935.647552848575,False,2025-08-17
4-3,2025-08-18,2025-08-18 06:00:00,6,2025-08-18 06:10:00,2025-08-19 06:00:00,9923.411705459104,6000.0,0.0,forecast,1.0,52955.07189054719,57784.0124501451,False,2025-08-17
4-3,2025-08-18,2025-08-18 12:00:00,12,2025-08-18 12:10:00,2025-08-19 12:00:00,9026.272936919366,6000.0,1.2016055039087983e-15,forecast,1.0,54968.66364411624,60004.429661480346,False,2025-08-17
4-3,2025-08-18,2025-08-18 18:00:00,18,2025-08-18 18:10:00,2025-08-19 18:00:00,10800.0,6000.0,0.0,forecast,1.0,61732.55157403163,68299.10963898801,False,2025-08-17
4-3,2025-08-19,2025-08-19 00:00:00,0,2025-08-19 00:10:00,2025-08-20 00:00:00,6711.438437426361,6000.0,0.0,forecast,1.0,54001.917938499886,59008.26583727875,False,2025-08-18
4-3,2025-08-19,2025-08-19 06:00:00,6,2025-08-19 06:10:00,2025-08-20 06:00:00,9829.498532683496,6000.0,4.713350721781542e-16,forecast,1.0,53275.6615748222,58143.66624011495,False,2025-08-18
4-3,2025-08-19,2025-08-19 12:00:00,12,2025-08-19 12:10:00,2025-08-20 12:00:00,9187.100395774061,6000.0,0.0,forecast,1.0,64838.730883876,71231.36386060207,False,2025-08-18
4-3,2025-08-19,2025-08-19 18:00:00,18,2025-08-19 18:10:00,2025-08-20 18:00:00,10800.0,6000.0,1.7209257194479899e-16,forecast,1.0,63008.86721100368,69843.88642116662,False,2025-08-18
4-3,2025-08-20,2025-08-20 00:00:00,0,2025-08-20 00:10:00,2025-08-21 00:00:00,6716.791559884258,6000.0,0.0,forecast,1.0,58164.51285423802,63905.9641960261,False,2025-08-19
4-3,2025-08-20,2025-08-20 06:00:00,6,2025-08-20 06:10:00,2025-08-21 06:00:00,9980.894444444444,6000.0,2.1896494175433026e-15,forecast,1.0,57924.95409065681,63655.418302670914,False,2025-08-19
4-3,2025-08-20,2025-08-20 12:00:00,12,2025-08-20 12:10:00,2025-08-21 12:00:00,8642.27909925854,6000.0,5.981841916112574e-16,forecast,1.0,61326.795439491194,67369.57886959624,False,2025-08-19
4-3,2025-08-20,2025-08-20 18:00:00,18,2025-08-20 18:10:00,2025-08-21 18:00:00,10740.745615112943,6000.0,0.0,forecast,1.0,56248.718143938975,61939.20776165588,False,2025-08-19
4-3,2025-08-21,2025-08-21 00:00:00,0,2025-08-21 00:10:00,2025-08-22 00:00:00,6705.62444362476,6000.0,0.0,forecast,1.0,55498.366235826725,60974.93532708031,False,2025-08-20
4-3,2025-08-21,2025-08-21 06:00:00,6,2025-08-21 06:10:00,2025-08-22 06:00:00,10033.994907407408,6000.0,0.0,forecast,1.0,52111.66490023472,57525.70798666493,False,2025-08-20
4-3,2025-08-21,2025-08-21 12:00:00,12,2025-08-21 12:10:00,2025-08-22 12:00:00,10566.616950583144,6000.0,0.0,forecast,1.0,50806.613566385,56041.241642924506,False,2025-08-20
4-3,2025-08-21,2025-08-21 18:00:00,18,2025-08-21 18:10:00,2025-08-22 18:00:00,10800.0,6000.0,0.0,forecast,1.0,44227.26215025467,49421.46393115002,False,2025-08-20
4-3,2025-08-22,2025-08-22 00:00:00,0,2025-08-22 00:10:00,2025-08-23 00:00:00,6693.342930715137,6000.0,0.0,forecast,1.0,23077.976725684886,25729.20969537193,False,2025-08-21
4-3,2025-08-22,2025-08-22 06:00:00,6,2025-08-22 06:10:00,2025-08-23 06:00:00,3300.7045361580363,6000.0,0.0,forecast,1.0,25013.277646507217,27963.8226451408,False,2025-08-21
4-3,2025-08-22,2025-08-22 12:00:00,12,2025-08-22 12:10:00,2025-08-23 12:00:00,10800.0,6000.0,0.0,forecast,1.0,24175.761869175614,26982.11373446387,False,2025-08-21
4-3,2025-08-22,2025-08-22 18:00:00,18,2025-08-22 18:10:00,2025-08-23 18:00:00,10800.0,6000.0,0.0,forecast,1.0,20868.77026524455,23308.32656974344,False,2025-08-21
4-3,2025-08-23,2025-08-23 00:00:00,0,2025-08-23 00:10:00,2025-08-24 00:00:00,6204.637566433595,6000.0,0.0,forecast,1.0,22851.07693263679,25497.668741937003,False,2025-08-22
4-3,2025-08-23,2025-08-23 06:00:00,6,2025-08-23 06:10:00,2025-08-24 06:00:00,4318.918902373604,6000.0,2.8945281234100034e-16,forecast,1.0,26964.784519172208,29927.6047165715,False,2025-08-22
4-3,2025-08-23,2025-08-23 12:00:00,12,2025-08-23 12:10:00,2025-08-24 12:00:00,10800.0,6000.0,0.0,forecast,1.0,29024.610119434255,32464.776752977443,False,2025-08-22
4-3,2025-08-23,2025-08-23 18:00:00,18,2025-08-23 18:10:00,2025-08-24 18:00:00,10800.0,6000.0,0.0,forecast,1.0,22923.891865387493,25485.482507153698,False,2025-08-22
4-3,2025-08-24,2025-08-24 00:00:00,0,2025-08-24 00:10:00,2025-08-25 00:00:00,6408.1950842599845,6000.0,0.0,forecast,1.0,54563.485324608744,59509.718926935144,False,2025-08-23
4-3,2025-08-24,2025-08-24 06:00:00,6,2025-08-24 06:10:00,2025-08-25 06:00:00,9324.094809070119,6000.0,4.85785275809347e-16,forecast,1.0,53680.50927184377,58546.288031425735,False,2025-08-23
4-3,2025-08-24,2025-08-24 12:00:00,12,2025-08-24 12:10:00,2025-08-25 12:00:00,8696.509262040892,6000.0,0.0,forecast,1.0,58818.54967941801,64587.85520484696,False,2025-08-23
4-3,2025-08-24,2025-08-24 18:00:00,18,2025-08-24 18:10:00,2025-08-25 18:00:00,10800.0,6000.0,0.0,forecast,1.0,56919.1920256525,63084.604311725256,False,2025-08-23
4-3,2025-08-25,2025-08-25 00:00:00,0,2025-08-25 00:10:00,2025-08-26 00:00:00,6892.860924685186,6000.0,0.0,forecast,1.0,66275.75930869105,73499.33351219416,False,2025-08-24
4-3,2025-08-25,2025-08-25 06:00:00,6,2025-08-25 06:10:00,2025-08-26 06:00:00,9974.8125,6000.0,0.0,forecast,1.0,65384.02018268258,72462.59173857867,False,2025-08-24
4-3,2025-08-25,2025-08-25 12:00:00,12,2025-08-25 12:10:00,2025-08-26 12:00:00,10800.0,6000.0,0.0,forecast,1.0,63631.26847807944,69998.75877946606,False,2025-08-24
4-3,2025-08-25,2025-08-25 18:00:00,18,2025-08-25 18:10:00,2025-08-26 18:00:00,10800.0,6000.0,0.0,forecast,1.0,52343.04781941512,57462.61340985357,False,2025-08-24
4-3,2025-08-26,2025-08-26 00:00:00,0,2025-08-26 00:10:00,2025-08-27 00:00:00,6767.814617962966,6000.0,0.0,forecast,1.0,55204.71233034476,60178.60077132419,False,2025-08-25
4-3,2025-08-26,2025-08-26 06:00:00,6,2025-08-26 06:10:00,2025-08-27 06:00:00,10011.102777777778,6000.0,0.0,forecast,1.0,55714.09826856204,60882.55801879798,False,2025-08-25
4-3,2025-08-26,2025-08-26 12:00:00,12,2025-08-26 12:10:00,2025-08-27 12:00:00,8278.94042631279,6000.0,2.7260637905977697e-16,forecast,1.0,63823.47033087551,69935.09140152196,False,2025-08-25
4-3,2025-08-26,2025-08-26 18:00:00,18,2025-08-26 18:10:00,2025-08-27 18:00:00,10800.0,6000.0,0.0,forecast,1.0,57362.59939519446,63205.419829226434,False,2025-08-25
4-3,2025-08-27,2025-08-27 00:00:00,0,2025-08-27 00:10:00,2025-08-28 00:00:00,6859.9671217669265,6000.0,0.0,forecast,1.0,55053.13915639451,60047.312817009326,False,2025-08-26
4-3,2025-08-27,2025-08-27 06:00:00,6,2025-08-27 06:10:00,2025-08-28 06:00:00,9963.419444444444,6000.0,6.36425246995897e-16,forecast,1.0,60129.17680656498,66083.39254359933,False,2025-08-26
4-3,2025-08-27,2025-08-27 12:00:00,12,2025-08-27 12:10:00,2025-08-28 12:00:00,9517.93801199899,6000.0,2.8250441721567145e-16,forecast,1.0,60984.13660086807,66831.62320378733,False,2025-08-26
4-3,2025-08-27,2025-08-27 18:00:00,18,2025-08-27 18:10:00,2025-08-28 18:00:00,10800.0,6000.0,2.0926553592718918e-16,forecast,1.0,56455.74296544798,62133.266683170135,False,2025-08-26
4-3,2025-08-28,2025-08-28 00:00:00,0,2025-08-28 00:10:00,2025-08-29 00:00:00,6801.724976970488,6000.0,0.0,forecast,1.0,52593.288614782905,57564.26554997206,False,2025-08-27
4-3,2025-08-28,2025-08-28 06:00:00,6,2025-08-28 06:10:00,2025-08-29 06:00:00,9932.465740740741,6000.0,0.0,forecast,1.0,55783.570519282,61566.06344844857,False,2025-08-27
4-3,2025-08-28,2025-08-28 12:00:00,12,2025-08-28 12:10:00,2025-08-29 12:00:00,7021.88255992072,6000.0,0.0,forecast,1.0,53132.10927303837,58209.129896212056,False,2025-08-27
4-3,2025-08-28,2025-08-28 18:00:00,18,2025-08-28 18:10:00,2025-08-29 18:00:00,10800.0,6000.0,0.0,forecast,1.0,49497.502262852846,55987.13348110163,False,2025-08-27
4-3,2025-08-29,2025-08-29 00:00:00,0,2025-08-29 00:10:00,2025-08-30 00:00:00,6604.808657898439,6000.0,0.0,forecast,1.0,24703.33744955895,27509.051682588164,False,2025-08-28
4-3,2025-08-29,2025-08-29 06:00:00,6,2025-08-29 06:10:00,2025-08-30 06:00:00,5612.727540764613,6000.0,3.6918934523591113e-16,forecast,1.0,25862.416812501666,28869.002643665153,False,2025-08-28
4-3,2025-08-29,2025-08-29 12:00:00,12,2025-08-29 12:10:00,2025-08-30 12:00:00,10800.0,6000.0,0.0,forecast,1.0,25040.430106599742,27841.266852286644,False,2025-08-28
4-3,2025-08-29,2025-08-29 18:00:00,18,2025-08-29 18:10:00,2025-08-30 18:00:00,10800.0,6000.0,0.0,forecast,1.0,21057.820784383533,23564.573877576204,False,2025-08-28
4-3,2025-08-30,2025-08-30 00:00:00,0,2025-08-30 00:10:00,2025-08-31 00:00:00,6709.020208526377,6000.0,0.0,forecast,1.0,23311.688032559003,26002.033845994505,False,2025-08-29
4-3,2025-08-30,2025-08-30 06:00:00,6,2025-08-30 06:10:00,2025-08-31 06:00:00,3877.109208839023,6000.0,3.1594087034719046e-16,forecast,1.0,26903.916519149712,29838.906122508197,False,2025-08-29
4-3,2025-08-30,2025-08-30 12:00:00,12,2025-08-30 12:10:00,2025-08-31 12:00:00,10800.0,6000.0,0.0,forecast,1.0,25703.066607746117,28493.671698270155,False,2025-08-29
4-3,2025-08-30,2025-08-30 18:00:00,18,2025-08-30 18:10:00,2025-08-31 18:00:00,10785.308721687741,6000.0,3.4390782175077536e-16,forecast,1.0,22438.396042012835,24936.654093176614,False,2025-08-29
4-3,2025-08-31,2025-08-31 00:00:00,0,2025-08-31 00:10:00,2025-09-01 00:00:00,6353.117562688225,6000.0,0.0,forecast,1.0,53677.723454793755,58616.08863331842,False,2025-08-30
4-3,2025-08-31,2025-08-31 06:00:00,6,2025-08-31 06:10:00,2025-09-01 06:00:00,8490.59863543803,6000.0,0.0,forecast,1.0,54544.05891783026,59734.21790009669,False,2025-08-30
4-3,2025-08-31,2025-08-31 12:00:00,12,2025-08-31 12:10:00,2025-09-01 12:00:00,6975.603422517362,6000.0,0.0,forecast,1.0,56564.83656911047,61959.3306088422,False,2025-08-30
4-3,2025-08-31,2025-08-31 18:00:00,18,2025-08-31 18:10:00,2025-09-01 18:00:00,10800.0,6000.0,3.9233389063591734e-16,forecast,1.0,58385.003913200795,64651.9993736356,False,2025-08-30
4-3,2025-09-01,2025-09-01 00:00:00,0,2025-09-01 00:10:00,2025-09-02 00:00:00,6903.159836501735,6000.0,0.0,forecast,1.0,57799.78910008877,63759.80389444729,False,2025-08-31
4-3,2025-09-01,2025-09-01 06:00:00,6,2025-09-01 06:10:00,2025-09-02 06:00:00,10019.87037037037,6000.0,0.0,forecast,1.0,56150.317576660804,61954.568433781475,False,2025-08-31
4-3,2025-09-01,2025-09-01 12:00:00,12,2025-09-01 12:10:00,2025-09-02 12:00:00,10800.0,6000.0,0.0,forecast,1.0,59255.09810058985,65305.53895830248,False,2025-08-31
4-3,2025-09-01,2025-09-01 18:00:00,18,2025-09-01 18:10:00,2025-09-02 18:00:00,10800.0,6000.0,3.918638179177201e-16,forecast,1.0,56439.181217518715,62663.69040018643,False,2025-08-31
4-3,2025-09-02,2025-09-02 00:00:00,0,2025-09-02 00:10:00,2025-09-03 00:00:00,9678.92653132306,6000.0,0.0,forecast,1.0,47121.14919161011,51749.501574336595,False,2025-09-01
4-3,2025-09-02,2025-09-02 06:00:00,6,2025-09-02 06:10:00,2025-09-03 06:00:00,9929.004263797262,6000.0,0.0,forecast,1.0,51793.57800500111,57276.386111954336,False,2025-09-01
4-3,2025-09-02,2025-09-02 12:00:00,12,2025-09-02 12:10:00,2025-09-03 12:00:00,8666.04511367821,6000.0,0.0,forecast,1.0,49077.94231682533,53943.9827621516,False,2025-09-01
4-3,2025-09-02,2025-09-02 18:00:00,18,2025-09-02 18:10:00,2025-09-03 18:00:00,10800.0,6000.0,0.0,forecast,1.0,45822.94152980516,50710.86954884894,False,2025-09-01
4-3,2025-09-03,2025-09-03 00:00:00,0,2025-09-03 00:10:00,2025-09-04 00:00:00,8908.173142916525,6000.0,0.0,forecast,1.0,49990.9380133119,55190.47572812374,False,2025-09-02
4-3,2025-09-03,2025-09-03 06:00:00,6,2025-09-03 06:10:00,2025-09-04 06:00:00,9973.114351851851,6000.0,9.622366485299751e-16,forecast,1.0,50475.283065750686,55752.22966415593,False,2025-09-02
4-3,2025-09-03,2025-09-03 12:00:00,12,2025-09-03 12:10:00,2025-09-04 12:00:00,9928.2150875964,6000.0,3.107386826717199e-16,forecast,1.0,55868.66725393035,61994.25833413438,False,2025-09-02
4-3,2025-09-03,2025-09-03 18:00:00,18,2025-09-03 18:10:00,2025-09-04 18:00:00,10800.0,6000.0,0.0,forecast,1.0,44026.66460350728,48702.5754950143,False,2025-09-02
4-3,2025-09-04,2025-09-04 00:00:00,0,2025-09-04 00:10:00,2025-09-05 00:00:00,8576.997647259404,6000.0,0.0,forecast,1.0,48671.46738535232,53824.206872502145,False,2025-09-03
4-3,2025-09-04,2025-09-04 06:00:00,6,2025-09-04 06:10:00,2025-09-05 06:00:00,9981.570833333333,6000.0,0.0,forecast,1.0,46430.6438653995,51622.59576448973,False,2025-09-03
4-3,2025-09-04,2025-09-04 12:00:00,12,2025-09-04 12:10:00,2025-09-05 12:00:00,8918.302184807199,6000.0,0.0,forecast,1.0,49030.97176643636,55009.740653553,False,2025-09-03
4-3,2025-09-04,2025-09-04 18:00:00,18,2025-09-04 18:10:00,2025-09-05 18:00:00,10800.0,6000.0,1.8652272871474578e-16,forecast,1.0,38746.47814536623,43576.36269718496,False,2025-09-03
4-3,2025-09-05,2025-09-05 00:00:00,0,2025-09-05 00:10:00,2025-09-06 00:00:00,8590.247602026622,6000.0,0.0,forecast,1.0,21316.25678388498,24066.20469230559,False,2025-09-04
4-3,2025-09-05,2025-09-05 06:00:00,6,2025-09-05 06:10:00,2025-09-06 06:00:00,6632.089684694106,6000.0,0.0,forecast,1.0,23442.382321690427,26642.921455361095,False,2025-09-04
4-3,2025-09-05,2025-09-05 12:00:00,12,2025-09-05 12:10:00,2025-09-06 12:00:00,10800.0,6000.0,0.0,forecast,1.0,22439.57155689947,25451.22702727881,False,2025-09-04
4-3,2025-09-05,2025-09-05 18:00:00,18,2025-09-05 18:10:00,2025-09-06 18:00:00,10800.0,6000.0,0.0,forecast,1.0,18060.24955521738,20621.59762978488,False,2025-09-04
4-3,2025-09-06,2025-09-06 00:00:00,0,2025-09-06 00:10:00,2025-09-07 00:00:00,8883.824346699654,6000.0,0.0,forecast,1.0,20765.935782336637,23587.875479584683,False,2025-09-05
4-3,2025-09-06,2025-09-06 06:00:00,6,2025-09-06 06:10:00,2025-09-07 06:00:00,6591.442804644435,6000.0,3.3327549655797774e-16,forecast,1.0,24736.43961955912,28006.410933933505,False,2025-09-05
4-3,2025-09-06,2025-09-06 12:00:00,12,2025-09-06 12:10:00,2025-09-07 12:00:00,10800.0,6000.0,0.0,forecast,1.0,23314.018988289645,26326.44037593927,False,2025-09-05
4-3,2025-09-06,2025-09-06 18:00:00,18,2025-09-06 18:10:00,2025-09-07 18:00:00,10800.0,6000.0,0.0,forecast,1.0,19523.362975044634,22127.84709983854,False,2025-09-05
4-3,2025-09-07,2025-09-07 00:00:00,0,2025-09-07 00:10:00,2025-09-08 00:00:00,9340.071007327542,6000.0,1.482307876999488e-16,forecast,1.0,43976.03793970359,49085.3299467618,False,2025-09-06
4-3,2025-09-07,2025-09-07 06:00:00,6,2025-09-07 06:10:00,2025-09-08 06:00:00,9260.124685185185,6000.0,3.867793281645016e-16,forecast,1.0,48375.08985278315,54507.95378511152,False,2025-09-06
4-3,2025-09-07,2025-09-07 12:00:00,12,2025-09-07 12:10:00,2025-09-08 12:00:00,8808.936330685765,6000.0,0.0,forecast,1.0,45954.17043466401,51336.6393322942,False,2025-09-06
4-3,2025-09-07,2025-09-07 18:00:00,18,2025-09-07 18:10:00,2025-09-08 18:00:00,10800.0,6000.0,0.0,forecast,1.0,45266.788927120426,50860.108523756615,False,2025-09-06
4-3,2025-09-08,2025-09-08 00:00:00,0,2025-09-08 00:10:00,2025-09-09 00:00:00,7918.087069139324,6000.0,2.900926089081634e-16,forecast,1.0,44373.81991839236,50162.995287042875,False,2025-09-07
4-3,2025-09-08,2025-09-08 06:00:00,6,2025-09-08 06:10:00,2025-09-09 06:00:00,9946.024287610919,6000.0,0.0,forecast,1.0,44629.691251624456,50389.34791946427,False,2025-09-07
4-3,2025-09-08,2025-09-08 12:00:00,12,2025-09-08 12:10:00,2025-09-09 12:00:00,9583.25107514087,6000.0,9.196102778230655e-16,forecast,1.0,43962.36438565717,49539.500894679666,False,2025-09-07
4-3,2025-09-08,2025-09-08 18:00:00,18,2025-09-08 18:10:00,2025-09-09 18:00:00,10789.613082856675,6000.0,0.0,forecast,1.0,42402.92605408108,47743.989032535,False,2025-09-07
4-3,2025-09-09,2025-09-09 00:00:00,0,2025-09-09 00:10:00,2025-09-10 00:00:00,6981.992528435762,6000.0,0.0,forecast,1.0,39328.612391589835,44160.6671339272,False,2025-09-08
4-3,2025-09-09,2025-09-09 06:00:00,6,2025-09-09 06:10:00,2025-09-10 06:00:00,9279.187944444446,6000.0,0.0,forecast,1.0,43268.003072137755,48659.548831641696,False,2025-09-08
4-3,2025-09-09,2025-09-09 12:00:00,12,2025-09-09 12:10:00,2025-09-10 12:00:00,8522.393804252362,6000.0,0.0,forecast,1.0,41131.37938681376,46110.85824740403,False,2025-09-08
4-3,2025-09-09,2025-09-09 18:00:00,18,2025-09-09 18:10:00,2025-09-10 18:00:00,10800.0,6000.0,0.0,forecast,1.0,46869.7557379403,52973.36163095338,False,2025-09-08
4-3,2025-09-10,2025-09-10 00:00:00,0,2025-09-10 00:10:00,2025-09-11 00:00:00,6932.956381663483,6000.0,0.0,forecast,1.0,46120.73211153292,52048.36813388483,False,2025-09-09
4-3,2025-09-10,2025-09-10 06:00:00,6,2025-09-10 06:10:00,2025-09-11 06:00:00,9901.89212962963,6000.0,0.0,forecast,1.0,44847.70842752914,50544.788739759504,False,2025-09-09
4-3,2025-09-10,2025-09-10 12:00:00,12,2025-09-10 12:10:00,2025-09-11 12:00:00,8781.298803653506,6000.0,5.902371708258332e-16,forecast,1.0,52766.69295496709,59211.80322125305,False,2025-09-09
4-3,2025-09-10,2025-09-10 18:00:00,18,2025-09-10 18:10:00,2025-09-11 18:00:00,10747.08477010055,6000.0,2.5509920226919403e-16,forecast,1.0,43843.46856071803,49234.461363387214,False,2025-09-09
4-3,2025-09-11,2025-09-11 00:00:00,0,2025-09-11 00:10:00,2025-09-12 00:00:00,6772.5765865046305,6000.0,0.0,forecast,1.0,45848.89840490083,51798.03975830178,False,2025-09-10
4-3,2025-09-11,2025-09-11 06:00:00,6,2025-09-11 06:10:00,2025-09-12 06:00:00,9977.1625,6000.0,0.0,forecast,1.0,42543.72892460377,48183.04272054108,False,2025-09-10
4-3,2025-09-11,2025-09-11 12:00:00,12,2025-09-11 12:10:00,2025-09-12 12:00:00,8587.486453298612,6000.0,6.100088860139583e-16,forecast,1.0,42410.79197005794,47965.68118169479,False,2025-09-10
4-3,2025-09-11,2025-09-11 18:00:00,18,2025-09-11 18:10:00,2025-09-12 18:00:00,10800.0,6000.0,0.0,forecast,1.0,34223.031753639094,39728.49571979474,False,2025-09-10
4-3,2025-09-12,2025-09-12 00:00:00,0,2025-09-12 00:10:00,2025-09-13 00:00:00,7021.409642656251,6000.0,0.0,forecast,1.0,17374.479713681947,20188.09136972457,False,2025-09-11
4-3,2025-09-12,2025-09-12 06:00:00,6,2025-09-12 06:10:00,2025-09-13 06:00:00,5199.841836553964,6000.0,0.0,forecast,1.0,18713.805009328797,21773.499282957477,False,2025-09-11
4-3,2025-09-12,2025-09-12 12:00:00,12,2025-09-12 12:10:00,2025-09-13 12:00:00,10800.0,6000.0,0.0,forecast,1.0,19331.362121255115,22764.0943519187,False,2025-09-11
4-3,2025-09-12,2025-09-12 18:00:00,18,2025-09-12 18:10:00,2025-09-13 18:00:00,10202.388425925927,6000.0,0.0,forecast,1.0,15515.985107304718,17895.358551496793,False,2025-09-11
4-3,2025-09-13,2025-09-13 00:00:00,0,2025-09-13 00:10:00,2025-09-14 00:00:00,8177.778786345873,6000.0,0.0,forecast,1.0,15715.686976659694,18293.965515471667,False,2025-09-12
4-3,2025-09-13,2025-09-13 06:00:00,6,2025-09-13 06:10:00,2025-09-14 06:00:00,5090.94649172285,6000.0,0.0,forecast,1.0,18698.2747686158,21612.96628182259,False,2025-09-12
4-3,2025-09-13,2025-09-13 12:00:00,12,2025-09-13 12:10:00,2025-09-14 12:00:00,10800.0,6000.0,4.567524241072767e-16,forecast,1.0,17860.530661762714,20581.346311029673,False,2025-09-12
4-3,2025-09-13,2025-09-13 18:00:00,18,2025-09-13 18:10:00,2025-09-14 18:00:00,10800.0,6000.0,0.0,forecast,1.0,21664.76381479633,24898.113375641078,False,2025-09-12
4-3,2025-09-14,2025-09-14 00:00:00,0,2025-09-14 00:10:00,2025-09-15 00:00:00,7446.3769421875,6000.0,1.362762993924829e-16,forecast,1.0,47311.717018658135,53391.21412886055,False,2025-09-13
4-3,2025-09-14,2025-09-14 06:00:00,6,2025-09-14 06:10:00,2025-09-15 06:00:00,9957.916203703704,6000.0,6.35582479065924e-16,forecast,1.0,46090.788635740624,51971.05484439226,False,2025-09-13
4-3,2025-09-14,2025-09-14 12:00:00,12,2025-09-14 12:10:00,2025-09-15 12:00:00,10800.0,6000.0,0.0,forecast,1.0,42806.75231910667,48126.91912931806,False,2025-09-13
4-3,2025-09-14,2025-09-14 18:00:00,18,2025-09-14 18:10:00,2025-09-15 18:00:00,10800.0,6000.0,0.0,forecast,1.0,38833.70748105049,43769.283999111016,False,2025-09-13
4-3,2025-09-15,2025-09-15 00:00:00,0,2025-09-15 00:10:00,2025-09-16 00:00:00,6287.380432147572,6000.0,0.0,forecast,1.0,37406.362664543,42353.7628377841,False,2025-09-14
4-3,2025-09-15,2025-09-15 06:00:00,6,2025-09-15 06:10:00,2025-09-16 06:00:00,9107.599018518518,6000.0,0.0,forecast,1.0,37184.98390124748,41979.76511441847,False,2025-09-14
4-3,2025-09-15,2025-09-15 12:00:00,12,2025-09-15 12:10:00,2025-09-16 12:00:00,7090.78443,6000.0,0.0,forecast,1.0,38088.20388187349,42945.664125257055,False,2025-09-14
4-3,2025-09-15,2025-09-15 18:00:00,18,2025-09-15 18:10:00,2025-09-16 18:00:00,10711.844698409239,6000.0,0.0,forecast,1.0,44387.072186006204,50716.09191112176,False,2025-09-14
4-3,2025-09-16,2025-09-16 00:00:00,0,2025-09-16 00:10:00,2025-09-17 00:00:00,6481.047030744312,6000.0,0.0,forecast,1.0,44086.412750432035,50484.963961926216,False,2025-09-15
4-3,2025-09-16,2025-09-16 06:00:00,6,2025-09-16 06:10:00,2025-09-17 06:00:00,9843.39227148177,6000.0,0.0,forecast,1.0,43069.94238324641,49199.211783265986,False,2025-09-15
4-3,2025-09-16,2025-09-16 12:00:00,12,2025-09-16 12:10:00,2025-09-17 12:00:00,9803.215910990642,6000.0,4.858681317128152e-16,forecast,1.0,43534.77087718794,49335.54161149495,False,2025-09-15
