date,plan_kwh,adjusted_purchase_kwh,adjustment_up_kwh,adjustment_down_kwh,charge_kwh,discharge_kwh,emergency_kwh,spill_kwh,plan_cost_yuan,adjustment_cost_yuan,emergency_cost_yuan,total_cost_yuan
2025-02-21,36121.680699313336,36250.06840005986,128.38770074652786,0.0,20400.433542021874,16305.101195219358,0.0,6594.474019924016,15143.508083544803,152.53475995763813,0.0,15296.04284350244
2025-02-22,35987.67445019435,36055.959130194344,68.28468000000078,0.0,18888.215842054873,15405.908743098957,0.0,4728.889147905097,15478.47670387211,104.5984728240012,0.0,15583.075176696111
2025-02-23,80340.30408337721,80899.86198474349,559.557901366278,0.0,21068.52879884662,17445.16543731862,0.0,5744.644939882165,53694.91551587591,859.2732449892067,0.0,54554.188760865116
2025-02-24,77163.45462598593,77184.84093916167,21.386313175739133,0.0,21447.723260692943,17118.010630526518,31.480576684027938,4683.575269012617,51416.98558551828,40.683183554208554,160.22135656704074,51617.89012563953
2025-02-25,78851.66169765544,78863.67251888348,12.010821228038594,0.0,20167.441680330656,16434.24647966146,31.664648333333503,9340.818733214284,51500.612354694305,19.062358613965667,162.34774607583415,51682.022459384105
2025-02-26,73139.76454214955,75160.3577889106,2020.5932467610376,0.0,22784.385895061354,18249.109617406855,12.559896588541733,1822.7933745113119,47596.30033857486,2313.415453101132,63.05715011968784,49972.77294179568
2025-02-27,73601.85488297067,74279.07781738951,677.222934418832,0.0,22536.721889541477,18465.054418980944,12.453090182291703,3263.2792370112684,47059.82729323852,877.2476998213406,63.168497358906436,48000.24349041877
2025-02-28,34767.601732748735,34767.601732748735,0.0,0.0,18723.80619479617,14933.465762932683,0.0,7684.667750885253,14259.245515550336,0.0,0.0,14259.245515550336
2025-03-01,38051.202218673156,38051.202218673156,0.0,0.0,17561.910134995007,14449.431967044271,0.0,11279.958117389087,15351.562274530344,0.0,0.0,15351.562274530344
2025-03-02,81401.93313341119,82982.7761389624,1580.8430055512163,0.0,20841.67280448104,17186.697346623263,0.0,6969.4936144379635,54473.66956743348,2278.1582765063276,0.0,56751.8278439398
2025-03-03,83468.69479921118,84332.09649476674,863.4016955555559,0.0,21824.100318760982,17612.357429275176,0.0,8103.206971947607,55985.36637178994,1241.1987743376328,0.0,57226.56514612758
2025-03-04,74460.46586639564,75591.08310689942,1130.6172405037769,0.0,21251.45551845014,17137.073223085634,0.0,2277.242878201576,48770.65856718379,1381.1138260047514,0.0,50151.77239318854
2025-03-05,78488.56451815585,78519.91517644674,31.350658290885008,0.0,21336.702688666523,17214.705634288195,0.0,8267.446105401752,50579.59386416272,48.49728008678445,0.0,50628.091144249505
2025-03-06,73086.82215422271,73588.08825280397,501.2660985812472,0.0,22095.987518539463,17978.868569893057,0.0,3530.315170824223,46597.91182346604,670.2611722488041,0.0,47268.17299571485
2025-03-07,34311.84140736502,34311.84140736502,0.0,0.0,16891.730233364036,13434.816505299477,0.0,9932.642145967131,14252.782211169622,0.0,0.0,14252.782211169622
2025-03-08,32503.22163158958,32537.90144889813,34.6798173085522,0.0,17453.295654622823,14078.17236119688,0.0,10099.63863880552,13344.455570136048,33.981575427446415,0.0,13378.437145563494
2025-03-09,75363.3269365726,75401.30363825368,37.976701681075724,0.0,21307.572115307135,17472.72002833207,0.0,8232.926501278615,47292.98944452562,57.443791620590474,0.0,47350.43323614621
2025-03-10,73155.14128039635,73876.24914549966,721.1078651033195,0.0,22252.16885988774,18217.53772016493,0.0,1799.5465557768546,47348.694352564235,914.2796955381409,0.0,48262.97404810238
